application_id,customer_id,loan_amount,loan_type,source_channel,current_stage,ask_ailo_used,ocr_documents_scanned,lender_id,offered_rate,inquiry_started_at,ace_prefill_at,neo_matched_at,lender_approved_at,settled_at,mins_to_prefill,mins_to_match
app_127,app_127,143939.03,Home Loan,Synapses API,Inquiry Started,1,0,,,2025-05-11 17:51:26.000000,,,,,,
app_128,app_128,40725.63,Car / Asset Finance,Organic,Lender Approved,0,4,78.0,11.38,2026-03-12 00:30:00.000000,2026-03-12 00:33:00.000000,2026-03-12 00:46:00.000000,2026-03-26 00:46:00.000000,,3.0,13.0
app_129,app_129,18300.93,Home Loan,Organic,Settled & Funded,0,4,8.0,7.87,2025-05-12 21:28:38.000000,2025-05-12 21:33:38.000000,2025-05-12 21:36:38.000000,2025-05-19 21:36:38.000000,2025-05-22 21:36:38.000000,5.0,3.0
app_130,app_130,113460.07,Home Loan,Mortgage Broker,Project Neo Matched,1,3,79.0,7.99,2025-09-08 02:16:37.000000,2025-09-08 02:19:37.000000,2025-09-08 02:33:37.000000,,,3.0,14.0
app_131,app_131,35534.69,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,4,80.0,7.62,2025-05-18 08:33:21.000000,2025-05-18 08:40:21.000000,2025-05-18 08:45:21.000000,2025-05-31 08:45:21.000000,2025-06-01 08:45:21.000000,7.0,5.0
app_132,app_132,137174.03,Home Loan,Organic,Settled & Funded,0,2,81.0,7.73,2025-11-10 13:30:01.000000,2025-11-10 13:36:01.000000,2025-11-10 13:51:01.000000,2025-11-15 13:51:01.000000,2025-11-16 13:51:01.000000,6.0,15.0
app_133,app_133,26000.98,Business / Equipment,Organic,Inquiry Started,0,0,,,2025-09-23 20:06:47.000000,,,,,,
app_134,app_134,5641.85,Business / Equipment,Organic,Project Neo Matched,0,2,82.0,12.41,2025-09-16 04:23:29.000000,2025-09-16 04:30:29.000000,2025-09-16 04:31:29.000000,,,7.0,1.0
app_135,app_135,71101.36,Personal Loan,Synapses API,Settled & Funded,1,2,54.0,9.64,2026-03-11 03:12:53.000000,2026-03-11 03:20:53.000000,2026-03-11 03:30:53.000000,2026-03-16 03:30:53.000000,2026-03-21 03:30:53.000000,8.0,10.0
app_136,app_136,125518.56,Personal Loan,Mortgage Broker,Lender Approved,1,3,58.0,5.61,2025-09-10 06:19:11.000000,2025-09-10 06:22:11.000000,2025-09-10 06:28:11.000000,2025-09-18 06:28:11.000000,,3.0,6.0
app_137,app_137,9619.99,Home Loan,Synapses API,Settled & Funded,0,1,66.0,9.94,2025-07-05 22:17:32.000000,2025-07-05 22:23:32.000000,2025-07-05 22:37:32.000000,2025-07-07 22:37:32.000000,2025-07-13 22:37:32.000000,6.0,14.0
app_138,app_138,48914.02,Business / Equipment,Synapses API,Project Neo Matched,0,4,83.0,7.04,2025-03-25 18:16:05.000000,2025-03-25 18:23:05.000000,2025-03-25 18:29:05.000000,,,7.0,6.0
app_139,app_139,123887.43,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,2,67.0,6.17,2025-11-09 03:49:25.000000,2025-11-09 03:50:25.000000,2025-11-09 03:53:25.000000,2025-11-12 03:53:25.000000,2025-11-13 03:53:25.000000,1.0,3.0
app_140,app_140,32211.41,Business / Equipment,Organic,Settled & Funded,0,3,84.0,10.11,2026-01-15 23:59:42.000000,2026-01-16 00:07:42.000000,2026-01-16 00:21:42.000000,2026-01-23 00:21:42.000000,2026-01-30 00:21:42.000000,8.0,14.0
app_141,app_141,80182.12,Car / Asset Finance,Organic,Settled & Funded,0,4,42.0,8.3,2025-10-13 20:32:15.000000,2025-10-13 20:34:15.000000,2025-10-13 20:42:15.000000,2025-10-21 20:42:15.000000,2025-10-28 20:42:15.000000,2.0,8.0
app_142,app_142,65151.47,Home Loan,Mortgage Broker,Project Neo Matched,0,3,85.0,10.1,2025-06-15 15:05:53.000000,2025-06-15 15:15:53.000000,2025-06-15 15:17:53.000000,,,10.0,2.0
app_143,app_143,13084.62,Business / Equipment,Synapses API,Inquiry Started,1,0,,,2025-08-03 15:03:05.000000,,,,,,
app_144,app_144,142031.28,Home Loan,Synapses API,Project Neo Matched,1,1,86.0,7.61,2025-04-13 17:53:58.000000,2025-04-13 18:03:58.000000,2025-04-13 18:15:58.000000,,,10.0,12.0
app_145,app_145,10180.29,Car / Asset Finance,Synapses API,Lender Approved,1,3,15.0,6.01,2025-11-01 13:56:57.000000,2025-11-01 14:00:57.000000,2025-11-01 14:03:57.000000,2025-11-06 14:03:57.000000,,4.0,3.0
app_146,app_146,29430.8,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,2,87.0,12.45,2025-07-08 08:34:12.000000,2025-07-08 08:39:12.000000,2025-07-08 08:51:12.000000,2025-07-19 08:51:12.000000,2025-07-24 08:51:12.000000,5.0,12.0
app_147,app_147,120539.48,Personal Loan,Synapses API,Settled & Funded,0,1,88.0,5.74,2025-11-23 11:48:29.000000,2025-11-23 11:51:29.000000,2025-11-23 11:52:29.000000,2025-12-07 11:52:29.000000,2025-12-11 11:52:29.000000,3.0,1.0
app_148,app_148,35481.96,Personal Loan,Synapses API,Settled & Funded,0,3,12.0,8.89,2025-08-22 07:10:12.000000,2025-08-22 07:20:12.000000,2025-08-22 07:29:12.000000,2025-08-24 07:29:12.000000,2025-08-30 07:29:12.000000,10.0,9.0
app_149,app_149,130650.29,Business / Equipment,Mortgage Broker,Inquiry Started,0,0,,,2026-02-12 16:29:32.000000,,,,,,
app_150,app_150,81738.57,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,4,89.0,10.03,2026-01-27 07:05:00.000000,2026-01-27 07:15:00.000000,2026-01-27 07:28:00.000000,2026-02-10 07:28:00.000000,2026-02-11 07:28:00.000000,10.0,13.0
app_151,app_151,73569.39,Home Loan,Synapses API,Project Neo Matched,0,4,90.0,6.44,2025-09-08 05:37:43.000000,2025-09-08 05:40:43.000000,2025-09-08 05:47:43.000000,,,3.0,7.0
app_152,app_152,129411.44,Home Loan,Organic,Settled & Funded,0,3,91.0,11.38,2025-05-03 06:26:54.000000,2025-05-03 06:31:54.000000,2025-05-03 06:32:54.000000,2025-05-17 06:32:54.000000,2025-05-21 06:32:54.000000,5.0,1.0
app_153,app_153,104162.26,Home Loan,Organic,Inquiry Started,1,0,,,2025-03-28 11:51:53.000000,,,,,,
app_154,app_154,105929.65,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,3,92.0,9.7,2025-11-23 00:39:00.000000,2025-11-23 00:49:00.000000,2025-11-23 00:57:00.000000,2025-12-03 00:57:00.000000,2025-12-07 00:57:00.000000,10.0,8.0
app_155,app_155,9944.67,Business / Equipment,Organic,Settled & Funded,0,2,68.0,5.3,2025-06-29 07:17:25.000000,2025-06-29 07:19:25.000000,2025-06-29 07:23:25.000000,2025-06-30 07:23:25.000000,2025-07-02 07:23:25.000000,2.0,4.0
app_156,app_156,18998.29,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-03-22 09:37:38.000000,,,,,,
app_157,app_157,19047.09,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2025-07-10 02:01:02.000000,,,,,,
app_158,app_158,67341.93,Home Loan,Mortgage Broker,Settled & Funded,1,1,48.0,8.02,2025-12-26 18:30:17.000000,2025-12-26 18:33:17.000000,2025-12-26 18:43:17.000000,2025-12-30 18:43:17.000000,2026-01-06 18:43:17.000000,3.0,10.0
app_159,app_159,76830.87,Business / Equipment,Organic,Settled & Funded,1,1,93.0,7.28,2025-07-14 03:27:24.000000,2025-07-14 03:28:24.000000,2025-07-14 03:36:24.000000,2025-07-22 03:36:24.000000,2025-07-24 03:36:24.000000,1.0,8.0
app_160,app_160,57880.73,Home Loan,Synapses API,Project Neo Matched,0,2,48.0,11.55,2025-07-30 03:34:45.000000,2025-07-30 03:37:45.000000,2025-07-30 03:49:45.000000,,,3.0,12.0
app_161,app_161,115778.96,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,1,94.0,11.98,2025-05-31 21:36:34.000000,2025-05-31 21:40:34.000000,2025-05-31 21:46:34.000000,2025-06-04 21:46:34.000000,2025-06-08 21:46:34.000000,4.0,6.0
app_162,app_162,93528.8,Personal Loan,Organic,Project Neo Matched,0,1,95.0,4.61,2025-11-03 16:53:10.000000,2025-11-03 17:00:10.000000,2025-11-03 17:06:10.000000,,,7.0,6.0
app_163,app_163,140237.28,Car / Asset Finance,Synapses API,Lender Approved,0,4,86.0,9.92,2025-06-02 23:33:05.000000,2025-06-02 23:40:05.000000,2025-06-02 23:49:05.000000,2025-06-11 23:49:05.000000,,7.0,9.0
app_164,app_164,21497.9,Business / Equipment,Synapses API,Inquiry Started,1,0,,,2025-06-15 07:58:36.000000,,,,,,
app_165,app_165,37906.75,Personal Loan,TikTok/Meta Ads,Settled & Funded,0,3,69.0,7.4,2025-08-31 20:35:25.000000,2025-08-31 20:42:25.000000,2025-08-31 20:47:25.000000,2025-09-07 20:47:25.000000,2025-09-10 20:47:25.000000,7.0,5.0
app_166,app_166,83063.62,Business / Equipment,Synapses API,Settled & Funded,0,2,96.0,11.75,2025-10-14 15:04:53.000000,2025-10-14 15:05:53.000000,2025-10-14 15:19:53.000000,2025-10-22 15:19:53.000000,2025-10-27 15:19:53.000000,1.0,14.0
app_167,app_167,5093.63,Business / Equipment,TikTok/Meta Ads,Inquiry Started,1,0,,,2026-01-31 15:11:15.000000,,,,,,
app_168,app_168,29765.29,Home Loan,Synapses API,Settled & Funded,1,4,97.0,11.51,2025-09-26 17:18:42.000000,2025-09-26 17:23:42.000000,2025-09-26 17:34:42.000000,2025-09-27 17:34:42.000000,2025-10-04 17:34:42.000000,5.0,11.0
app_169,app_169,87964.79,Car / Asset Finance,Synapses API,Project Neo Matched,1,2,98.0,6.54,2025-08-15 22:50:12.000000,2025-08-15 22:56:12.000000,2025-08-15 23:05:12.000000,,,6.0,9.0
app_170,app_170,109262.86,Home Loan,Mortgage Broker,Settled & Funded,0,3,81.0,8.79,2025-08-21 16:18:07.000000,2025-08-21 16:20:07.000000,2025-08-21 16:27:07.000000,2025-09-01 16:27:07.000000,2025-09-03 16:27:07.000000,2.0,7.0
app_171,app_171,23287.37,Car / Asset Finance,Synapses API,Project Neo Matched,0,3,80.0,10.28,2025-07-31 12:57:56.000000,2025-07-31 13:07:56.000000,2025-07-31 13:10:56.000000,,,10.0,3.0
app_172,app_172,139089.09,Personal Loan,Organic,Project Neo Matched,0,3,99.0,9.1,2026-01-25 12:17:52.000000,2026-01-25 12:22:52.000000,2026-01-25 12:23:52.000000,,,5.0,1.0
app_173,app_173,133622.52,Business / Equipment,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-11-12 21:05:02.000000,,,,,,
app_174,app_174,68458.81,Home Loan,TikTok/Meta Ads,Project Neo Matched,0,4,100.0,8.49,2025-05-06 23:46:57.000000,2025-05-06 23:51:57.000000,2025-05-07 00:04:57.000000,,,5.0,13.0
app_175,app_175,60609.23,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,2,101.0,4.84,2025-05-31 11:06:00.000000,2025-05-31 11:09:00.000000,2025-05-31 11:19:00.000000,2025-06-08 11:19:00.000000,2025-06-14 11:19:00.000000,3.0,10.0
app_176,app_176,50060.23,Personal Loan,Synapses API,Project Neo Matched,0,2,79.0,12.23,2025-08-15 19:09:32.000000,2025-08-15 19:18:32.000000,2025-08-15 19:29:32.000000,,,9.0,11.0
app_177,app_177,97372.7,Business / Equipment,Organic,Settled & Funded,1,2,52.0,6.07,2025-07-25 12:00:35.000000,2025-07-25 12:09:35.000000,2025-07-25 12:19:35.000000,2025-07-31 12:19:35.000000,2025-08-01 12:19:35.000000,9.0,10.0
app_178,app_178,104203.86,Car / Asset Finance,Synapses API,Settled & Funded,0,3,73.0,5.78,2026-03-11 05:32:38.000000,2026-03-11 05:33:38.000000,2026-03-11 05:46:38.000000,2026-03-16 05:46:38.000000,2026-03-18 05:46:38.000000,1.0,13.0
app_179,app_179,83609.78,Car / Asset Finance,Organic,Settled & Funded,0,3,33.0,4.86,2025-04-26 16:48:53.000000,2025-04-26 16:50:53.000000,2025-04-26 16:52:53.000000,2025-05-09 16:52:53.000000,2025-05-14 16:52:53.000000,2.0,2.0
app_180,app_180,40993.64,Business / Equipment,Synapses API,Project Neo Matched,0,1,102.0,11.03,2025-08-29 20:10:33.000000,2025-08-29 20:20:33.000000,2025-08-29 20:23:33.000000,,,10.0,3.0
app_181,app_181,45793.5,Personal Loan,Organic,Settled & Funded,0,4,103.0,4.92,2025-11-16 21:33:35.000000,2025-11-16 21:37:35.000000,2025-11-16 21:49:35.000000,2025-11-22 21:49:35.000000,2025-11-27 21:49:35.000000,4.0,12.0
app_182,app_182,47257.21,Business / Equipment,Synapses API,Settled & Funded,0,1,104.0,8.25,2025-07-10 02:27:25.000000,2025-07-10 02:28:25.000000,2025-07-10 02:34:25.000000,2025-07-13 02:34:25.000000,2025-07-14 02:34:25.000000,1.0,6.0
app_183,app_183,142967.51,Home Loan,Synapses API,Settled & Funded,1,3,9.0,8.96,2026-03-01 06:12:56.000000,2026-03-01 06:20:56.000000,2026-03-01 06:29:56.000000,2026-03-11 06:29:56.000000,2026-03-13 06:29:56.000000,8.0,9.0
app_184,app_184,13518.17,Business / Equipment,Synapses API,Inquiry Started,1,0,,,2025-05-09 00:25:06.000000,,,,,,
app_185,app_185,116892.34,Personal Loan,Synapses API,Lender Approved,1,3,28.0,9.65,2025-06-17 23:40:46.000000,2025-06-17 23:45:46.000000,2025-06-17 23:57:46.000000,2025-06-26 23:57:46.000000,,5.0,12.0
app_186,app_186,32249.16,Business / Equipment,Organic,Settled & Funded,1,2,105.0,8.28,2025-12-28 04:47:36.000000,2025-12-28 04:55:36.000000,2025-12-28 05:00:36.000000,2025-12-29 05:00:36.000000,2026-01-03 05:00:36.000000,8.0,5.0
app_187,app_187,26071.34,Personal Loan,Organic,Lender Approved,0,4,106.0,8.34,2025-05-13 18:23:35.000000,2025-05-13 18:25:35.000000,2025-05-13 18:29:35.000000,2025-05-24 18:29:35.000000,,2.0,4.0
app_188,app_188,39982.78,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-10-03 03:59:34.000000,,,,,,
app_189,app_189,106336.77,Car / Asset Finance,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-05-30 02:31:54.000000,,,,,,
app_190,app_190,84031.16,Business / Equipment,Mortgage Broker,Settled & Funded,0,3,107.0,5.05,2025-06-11 12:23:47.000000,2025-06-11 12:28:47.000000,2025-06-11 12:36:47.000000,2025-06-24 12:36:47.000000,2025-06-30 12:36:47.000000,5.0,8.0
app_191,app_191,70795.07,Personal Loan,Organic,Project Neo Matched,1,1,108.0,7.53,2025-04-23 17:19:48.000000,2025-04-23 17:24:48.000000,2025-04-23 17:37:48.000000,,,5.0,13.0
app_192,app_192,63375.94,Business / Equipment,Organic,Settled & Funded,0,3,109.0,6.16,2025-08-05 09:46:24.000000,2025-08-05 09:50:24.000000,2025-08-05 10:01:24.000000,2025-08-19 10:01:24.000000,2025-08-21 10:01:24.000000,4.0,11.0
app_193,app_193,43937.03,Car / Asset Finance,Organic,Project Neo Matched,0,1,110.0,4.95,2025-06-13 13:05:35.000000,2025-06-13 13:15:35.000000,2025-06-13 13:21:35.000000,,,10.0,6.0
app_194,app_194,36055.82,Home Loan,Organic,Settled & Funded,1,3,6.0,4.63,2025-07-17 21:55:50.000000,2025-07-17 22:01:50.000000,2025-07-17 22:05:50.000000,2025-07-23 22:05:50.000000,2025-07-26 22:05:50.000000,6.0,4.0
app_195,app_195,126834.81,Business / Equipment,Organic,Settled & Funded,0,4,38.0,8.1,2025-04-08 20:09:58.000000,2025-04-08 20:18:58.000000,2025-04-08 20:26:58.000000,2025-04-22 20:26:58.000000,2025-04-24 20:26:58.000000,9.0,8.0
app_196,app_196,71183.9,Home Loan,Synapses API,Project Neo Matched,0,4,111.0,8.14,2025-03-23 00:38:09.000000,2025-03-23 00:39:09.000000,2025-03-23 00:44:09.000000,,,1.0,5.0
app_197,app_197,108858.83,Business / Equipment,Organic,Lender Approved,1,2,8.0,8.94,2025-07-10 23:49:16.000000,2025-07-10 23:53:16.000000,2025-07-11 00:04:16.000000,2025-07-19 00:04:16.000000,,4.0,11.0
app_198,app_198,15041.67,Car / Asset Finance,Organic,Settled & Funded,0,1,112.0,5.87,2026-01-01 10:47:24.000000,2026-01-01 10:57:24.000000,2026-01-01 11:02:24.000000,2026-01-09 11:02:24.000000,2026-01-14 11:02:24.000000,10.0,5.0
app_199,app_199,141806.77,Personal Loan,Organic,Settled & Funded,1,3,113.0,10.61,2026-01-01 00:38:55.000000,2026-01-01 00:44:55.000000,2026-01-01 00:55:55.000000,2026-01-12 00:55:55.000000,2026-01-18 00:55:55.000000,6.0,11.0
app_200,app_200,126869.93,Personal Loan,Organic,Settled & Funded,0,2,114.0,4.78,2026-02-06 05:16:05.000000,2026-02-06 05:25:05.000000,2026-02-06 05:27:05.000000,2026-02-15 05:27:05.000000,2026-02-19 05:27:05.000000,9.0,2.0
app_201,app_201,83481.37,Car / Asset Finance,Organic,Settled & Funded,0,2,115.0,11.41,2026-02-11 12:12:20.000000,2026-02-11 12:14:20.000000,2026-02-11 12:16:20.000000,2026-02-19 12:16:20.000000,2026-02-24 12:16:20.000000,2.0,2.0
app_202,app_202,147765.18,Car / Asset Finance,Organic,Lender Approved,0,4,82.0,9.52,2025-09-12 05:48:49.000000,2025-09-12 05:52:49.000000,2025-09-12 06:07:49.000000,2025-09-26 06:07:49.000000,,4.0,15.0
app_203,app_203,13974.82,Personal Loan,Synapses API,Settled & Funded,1,3,116.0,11.98,2025-12-18 09:07:38.000000,2025-12-18 09:12:38.000000,2025-12-18 09:25:38.000000,2025-12-23 09:25:38.000000,2025-12-29 09:25:38.000000,5.0,13.0
app_204,app_204,147851.31,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,1,117.0,11.53,2025-10-23 10:13:20.000000,2025-10-23 10:17:20.000000,2025-10-23 10:19:20.000000,2025-11-02 10:19:20.000000,2025-11-09 10:19:20.000000,4.0,2.0
app_205,app_205,33477.69,Business / Equipment,TikTok/Meta Ads,Lender Approved,0,4,63.0,6.13,2025-09-21 02:09:49.000000,2025-09-21 02:15:49.000000,2025-09-21 02:19:49.000000,2025-10-05 02:19:49.000000,,6.0,4.0
app_206,app_206,115831.0,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,4,81.0,5.44,2026-01-29 18:51:15.000000,2026-01-29 18:58:15.000000,2026-01-29 19:04:15.000000,2026-01-30 19:04:15.000000,2026-02-03 19:04:15.000000,7.0,6.0
app_207,app_207,62635.14,Car / Asset Finance,Synapses API,Settled & Funded,1,2,118.0,9.12,2025-08-01 23:58:30.000000,2025-08-02 00:07:30.000000,2025-08-02 00:16:30.000000,2025-08-04 00:16:30.000000,2025-08-08 00:16:30.000000,9.0,9.0
app_208,app_208,54867.5,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2025-05-17 18:18:52.000000,,,,,,
app_209,app_209,117505.32,Personal Loan,TikTok/Meta Ads,Settled & Funded,0,1,119.0,10.07,2025-06-17 10:23:29.000000,2025-06-17 10:28:29.000000,2025-06-17 10:42:29.000000,2025-06-23 10:42:29.000000,2025-06-28 10:42:29.000000,5.0,14.0
app_210,app_210,78832.02,Car / Asset Finance,Organic,Project Neo Matched,0,3,15.0,7.24,2025-07-22 08:01:19.000000,2025-07-22 08:03:19.000000,2025-07-22 08:16:19.000000,,,2.0,13.0
app_211,app_211,28602.94,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,2,85.0,7.4,2025-06-27 06:16:21.000000,2025-06-27 06:25:21.000000,2025-06-27 06:39:21.000000,2025-06-30 06:39:21.000000,2025-07-07 06:39:21.000000,9.0,14.0
app_212,app_212,5679.64,Home Loan,Synapses API,Inquiry Started,0,0,,,2026-01-12 02:15:57.000000,,,,,,
app_213,app_213,32919.28,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-04-07 06:31:41.000000,,,,,,
app_214,app_214,28057.55,Business / Equipment,Synapses API,Lender Approved,0,1,102.0,8.29,2025-12-10 01:04:53.000000,2025-12-10 01:05:53.000000,2025-12-10 01:08:53.000000,2025-12-14 01:08:53.000000,,1.0,3.0
app_215,app_215,16118.25,Car / Asset Finance,Organic,Settled & Funded,1,3,30.0,5.55,2025-08-22 09:39:54.000000,2025-08-22 09:45:54.000000,2025-08-22 09:54:54.000000,2025-09-05 09:54:54.000000,2025-09-08 09:54:54.000000,6.0,9.0
app_216,app_216,116226.59,Business / Equipment,Synapses API,Settled & Funded,0,2,120.0,11.0,2025-11-08 06:55:29.000000,2025-11-08 07:03:29.000000,2025-11-08 07:08:29.000000,2025-11-11 07:08:29.000000,2025-11-14 07:08:29.000000,8.0,5.0
app_217,app_217,23760.6,Car / Asset Finance,Organic,Lender Approved,0,3,114.0,9.52,2025-03-30 23:03:21.000000,2025-03-30 23:05:21.000000,2025-03-30 23:12:21.000000,2025-04-07 23:12:21.000000,,2.0,7.0
app_218,app_218,42922.15,Home Loan,Organic,Settled & Funded,1,1,4.0,9.18,2025-08-02 06:33:14.000000,2025-08-02 06:42:14.000000,2025-08-02 06:44:14.000000,2025-08-12 06:44:14.000000,2025-08-15 06:44:14.000000,9.0,2.0
app_219,app_219,28814.15,Car / Asset Finance,TikTok/Meta Ads,Lender Approved,0,3,121.0,7.42,2025-04-27 09:28:27.000000,2025-04-27 09:29:27.000000,2025-04-27 09:31:27.000000,2025-05-04 09:31:27.000000,,1.0,2.0
app_220,app_220,82021.45,Car / Asset Finance,Organic,Project Neo Matched,0,2,122.0,10.09,2025-05-30 07:43:21.000000,2025-05-30 07:47:21.000000,2025-05-30 07:50:21.000000,,,4.0,3.0
app_221,app_221,149722.82,Personal Loan,Mortgage Broker,Lender Approved,1,3,123.0,10.27,2025-05-01 01:48:53.000000,2025-05-01 01:54:53.000000,2025-05-01 02:00:53.000000,2025-05-06 02:00:53.000000,,6.0,6.0
app_222,app_222,148054.74,Car / Asset Finance,Synapses API,Settled & Funded,0,4,124.0,11.4,2025-12-19 16:35:04.000000,2025-12-19 16:45:04.000000,2025-12-19 16:55:04.000000,2025-12-30 16:55:04.000000,2026-01-04 16:55:04.000000,10.0,10.0
app_223,app_223,30290.88,Personal Loan,Synapses API,Settled & Funded,0,2,125.0,5.49,2025-06-28 18:12:15.000000,2025-06-28 18:21:15.000000,2025-06-28 18:30:15.000000,2025-07-11 18:30:15.000000,2025-07-18 18:30:15.000000,9.0,9.0
app_224,app_224,104708.37,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-10-02 00:48:26.000000,,,,,,
app_225,app_225,24733.31,Car / Asset Finance,Synapses API,Project Neo Matched,0,2,26.0,9.32,2025-09-12 01:09:43.000000,2025-09-12 01:12:43.000000,2025-09-12 01:18:43.000000,,,3.0,6.0
app_226,app_226,9320.32,Personal Loan,Organic,Settled & Funded,1,1,86.0,7.53,2025-07-05 20:15:12.000000,2025-07-05 20:17:12.000000,2025-07-05 20:23:12.000000,2025-07-14 20:23:12.000000,2025-07-20 20:23:12.000000,2.0,6.0
app_227,app_227,75292.84,Car / Asset Finance,Mortgage Broker,Project Neo Matched,0,2,112.0,6.63,2026-01-10 01:03:29.000000,2026-01-10 01:07:29.000000,2026-01-10 01:22:29.000000,,,4.0,15.0
app_228,app_228,109079.5,Home Loan,Organic,Inquiry Started,0,0,,,2025-08-16 21:05:35.000000,,,,,,
app_229,app_229,141513.56,Personal Loan,Organic,Lender Approved,1,3,108.0,8.3,2025-08-21 00:51:29.000000,2025-08-21 01:01:29.000000,2025-08-21 01:03:29.000000,2025-08-28 01:03:29.000000,,10.0,2.0
app_230,app_230,46418.84,Business / Equipment,Organic,Settled & Funded,0,1,126.0,7.29,2026-03-01 05:47:49.000000,2026-03-01 05:56:49.000000,2026-03-01 06:06:49.000000,2026-03-04 06:06:49.000000,2026-03-07 06:06:49.000000,9.0,10.0
app_231,app_231,131330.76,Personal Loan,Synapses API,Inquiry Started,1,0,,,2025-09-27 15:49:42.000000,,,,,,
app_232,app_232,111863.39,Home Loan,Mortgage Broker,Lender Approved,0,2,121.0,9.97,2025-12-03 13:40:55.000000,2025-12-03 13:44:55.000000,2025-12-03 13:57:55.000000,2025-12-16 13:57:55.000000,,4.0,13.0
app_233,app_233,41337.61,Car / Asset Finance,TikTok/Meta Ads,Project Neo Matched,0,3,55.0,5.25,2025-06-27 20:52:18.000000,2025-06-27 21:02:18.000000,2025-06-27 21:09:18.000000,,,10.0,7.0
app_234,app_234,41037.91,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-07-02 11:55:17.000000,,,,,,
app_235,app_235,116602.57,Business / Equipment,TikTok/Meta Ads,Project Neo Matched,1,3,101.0,9.89,2025-11-10 02:09:35.000000,2025-11-10 02:14:35.000000,2025-11-10 02:24:35.000000,,,5.0,10.0
app_236,app_236,64565.35,Home Loan,Organic,Settled & Funded,1,4,67.0,7.82,2025-04-05 00:06:13.000000,2025-04-05 00:15:13.000000,2025-04-05 00:29:13.000000,2025-04-07 00:29:13.000000,2025-04-12 00:29:13.000000,9.0,14.0
app_237,app_237,32817.97,Personal Loan,Organic,Inquiry Started,1,0,,,2025-06-29 12:15:10.000000,,,,,,
app_238,app_238,130825.99,Car / Asset Finance,Synapses API,Inquiry Started,1,0,,,2025-11-06 17:00:55.000000,,,,,,
app_239,app_239,141016.85,Home Loan,Organic,Settled & Funded,0,3,23.0,9.73,2025-05-23 04:36:16.000000,2025-05-23 04:38:16.000000,2025-05-23 04:44:16.000000,2025-05-24 04:44:16.000000,2025-05-28 04:44:16.000000,2.0,6.0
